ID	Average Intensity	UniProt ID	Description	Gene_Symbol	Genes: Entrez ID	MCF10A.mean	MCF10A_1_FPKM	MCF10A_1_Read_Count	MCF10A_2_FPKM	MCF10A_2_Read_Count	MCF10A_3_FPKM	MCF10A_3_Read_Count	MCF10A_4_FPKM	MCF10A_4_Read_Count	MDA_MB.231.MCF10A.baseMean	MDA_MB.231.MCF10A.bh.pval	MDA_MB.231.MCF10A.fc	MDA_MB.231.MCF10A.lfcSE	MDA_MB.231.MCF10A.raw.pval	MDA_MB.231.MCF10A.stat	MDA_MB.231.mean	MDA_MB.231_1_FPKM	MDA_MB.231_1_Read_Count	MDA_MB.231_2_FPKM	MDA_MB.231_2_Read_Count	MDA_MB.231_3_FPKM	MDA_MB.231_3_Read_Count	MDA_MB.231_4_FPKM	MDA_MB.231_4_Read_Count	N_MCF10A_1	N_MCF10A_2	N_MCF10A_3	N_MCF10A_4	N_MDA_MB.231_1	N_MDA_MB.231_2	N_MDA_MB.231_3	N_MDA_MB.231_4	Transcript_ID	abs_zscore	sd_mcf10a	zscore	Gene_Symbol_1	Gene description
ENSG00000186298	1879.174498864821	P36873	protein phosphatase 1 catalytic subunit gamma	PPP1CC	5501	11.86837374	122.054895	3354	80.203893	3594	129.285157	4597	91.149017	3193	4048.126086	0.403546761	1.165581726	0.219581191	0.314083824	1.006689885	12.08925697	104.252749	2829	165.605942	4160	116.245837	4101	182.705793	7484	11.9755189	11.75075365	12.02744063	11.84958708	11.79954761	12.1521622	11.8785084	12.2484481	NM_001244974,NM_002710	1.76928604	0.124843143	1.76928604	PPP1CC	Serine/threonine-protein phosphatase PP1-gamma catalytic subunit (PP-1G)(EC 3.1.3.16)(Protein phosphatase 1C catalytic subunit) [Source:UniProtKB/Swiss-Prot;Acc:P36873]
ENSG00000187147	NaN		ring finger protein 220	RNF220	55182	9.389488419	19.182668	547	17.985153	807	19.264692	713	16.7462	601	704.8712776	0.300312173	1.101141966	0.113299059	0.219880528	1.226845867	9.52954573	19.5103	612	23.792037	687	18.233415	731	23.602278	1050	9.40609514	9.44781068	9.4144901	9.40129257	9.46734356	9.59022439	9.38476306	9.5447405	NM_001319956,NM_001319957,NM_018150	6.675644983	0.020980341	6.675644983	RNF220	RING finger protein 220  [Source:UniProtKB/Swiss-Prot;Acc:Q5VTB9]
ENSG00000187446	135.42052426726633	Q99653	calcineurin like EF-hand protein 1	CHP1	11261	11.1123728	57.602711	2074	38.780933	2259	56.543663	2628	38.788975	1771	1881.848678	0.030092911	-1.428554185	0.212152354	0.015291242	-2.425406789	10.59786607	46.134144	1609	31.84388	1045	45.901867	2108	31.021675	1645	11.11561047	10.89225019	11.09934489	10.88879569	10.85812571	10.52421201	10.85322786	10.50540815	NM_007236	4.101527974	0.125442697	-4.101527974	AC012652.1	Calcium-binding protein p22 (Calcium-binding protein CHP)(Calcineurin homologous protein)(Calcineurin B homolog) [Source:UniProtKB/Swiss-Prot;Acc:Q99653]
ENSG00000188690	10.853279961830832	P10746	uroporphyrinogen III synthase	UROS	7390	8.706456394	19.908259	282	21.788043	532	20.325232	401	23.543106	453	656.8521861	1.33E-11	2.143807797	0.154935617	1.24E-12	7.1008564	9.807299927	56.173958	774	48.652313	698	55.347791	1093	52.048801	1194	8.79586751	9.02394577	8.86866337	9.08754801	9.5981843	9.53071017	9.6609134	9.58429959	NM_000375,NM_001324036,NM_001324037,NM_001324038,NM_001324039,NR_136675,NR_136676,NR_136677,NR_136678	8.158784918	0.134927387	8.158784918	UROS	Uroporphyrinogen-III synthase (UROIIIS)(UROS)(EC 4.2.1.75)(Hydroxymethylbilane hydrolyase [cyclizing])(Uroporphyrinogen-III cosynthetase) [Source:UniProtKB/Swiss-Prot;Acc:P10746]
ENSG00000188976	59.55872463681311	Q9Y3T9	NOC2 like nucleolar associated transcriptional repressor	NOC2L	26155	9.818013904	19.030888	595	24.056349	1216	19.431475	784	25.571423	1013	1457.561688	8.36E-5	2.229369064	0.272656389	2.21E-5	4.242099277	10.97475801	42.495792	1286	74.631012	2124	42.400791	1689	74.038002	3406	9.88591609	10.18023528	9.90131349	10.22688069	10.48014755	10.95811843	10.47736224	10.95375985	NM_015658	6.42400305	0.180065934	6.42400305	NOC2L	Nucleolar complex protein 2 homolog (Protein NOC2 homolog)(NOC2-like) [Source:UniProtKB/Swiss-Prot;Acc:Q9Y3T9]
ENSG00000189403	NaN		high mobility group box 1	HMGB1	3146	11.67691904	55.73382	2656	44.316684	3418	56.536568	3479	55.499929	3362	3284.473275	0.97981532	1.006466946	0.26019408	0.971488278	0.035741753	11.68595942	43.860164	2026	66.831875	2902	45.821823	2786	94.076393	6603	11.65046177	11.57648148	11.66328332	11.76807332	11.39182094	11.71664156	11.42648392	12.02368531	NM_001313892,NM_001313893,NM_002128	0.114587615	0.078894914	0.114587615	HMGB1	High mobility group protein B1 (High mobility group protein 1)(HMG-1) [Source:UniProtKB/Swiss-Prot;Acc:P09429]
ENSG00000196715	NaN		vitamin K epoxide reductase complex subunit 1 like 1	VKORC1L1	154807	10.2814057	12.122153	817	16.671128	1806	10.78343	938	16.73514	1421	1445.323845	0.143085621	1.322574891	0.239129716	0.09165355	1.686738998	10.68483634	19.341576	1263	24.046944	1479	19.418957	1671	25.60802	2527	10.16828051	10.54672448	10.07594596	10.54638174	10.4966639	10.65855218	10.5001876	10.71065178	NM_001284342,NM_173517	1.627177008	0.247932854	1.627177008	VKORC1L1	Vitamin K epoxide reductase complex subunit 1-like protein 1 (VKORC1-like protein 1) [Source:UniProtKB/Swiss-Prot;Acc:Q8N0U8]
ENSG00000197622	20.936177460418108	Q9NRR8	CDC42 small effector 1	CDC42SE1	56882	11.02245913	46.462532	1581	46.775795	2591	43.730414	1928	50.016754	2165	1587.295328	4.16E-12	-1.90071504	0.127507489	3.69E-13	-7.266571272	10.09600219	26.769752	882	31.326948	972	28.545656	1239	29.556018	1480	10.76843064	10.90709923	10.71861685	10.96133628	10.24428797	10.34469364	10.29525989	10.29863493	NM_001038707,NM_020239	8.117686117	0.114128204	-8.117686117	CDC42SE1	CDC42 small effector protein 1 (Small effector of CDC42 protein 1)(CDC42-binding protein SCIP1) [Source:UniProtKB/Swiss-Prot;Acc:Q9NRR8]
ENSG00000198189	245.60552852534505	Q8NBQ5	hydroxysteroid 17-beta dehydrogenase 11	HSD17B11	51170	9.134129625	31.803589	670	9.309593	317	33.383816	907	10.71987	287	938.604268	0.004185007	2.341645099	0.39028532	0.001659776	3.145192436	10.36120261	54.756187	1117	52.900791	1015	59.815174	1606	57.951962	1797	9.67897145	8.85628001	9.71964983	8.95090655	10.09330371	10.03176496	10.17337669	10.11742636	NM_016245	2.65987103	0.461328001	2.65987103	DHRS8	Estradiol 17-beta-dehydrogenase 11 Precursor (EC 1.1.1.62)(17-beta-hydroxysteroid dehydrogenase 11)(17-beta-HSD 11)(17betaHSD11)(17bHSD11)(17-beta-HSD XI)(17betaHSDXI)(Dehydrogenase/reductase SDR family member 8)(Retinal short-chain dehydrogenase/reducta
ENSG00000198218	54.45214426764687	Q2TAL8	glutamine rich 1	QRICH1	54870	10.48933104	31.903739	1270	28.013879	1769	25.756178	1316	26.410923	1331	1457.73276	0.838542269	1.028285761	0.145197796	0.781666638	0.277147776	10.52941168	28.986145	1115	39.366278	1425	30.575684	1509	36.917407	2132	10.55170355	10.54496818	10.36670105	10.5063372	10.40780056	10.641121	10.43011357	10.5768419	NM_001320580,NM_001320581,NM_001320582,NM_001320583,NM_001320584,NM_001320585,NM_017730,NM_198880	0.465145084	0.08616804	0.465145084	QRICH1	Glutamine-rich protein 1  [Source:UniProtKB/Swiss-Prot;Acc:Q2TAL8]
ENSG00000198830	6259.2341586550665	P05204	high mobility group nucleosomal binding domain 2	HMGN2	3151	10.68499413	62.315948	1368	55.968864	1989	61.695625	1750	51.758274	1441	2444.602217	0.009001539	1.969850005	0.339049861	0.003916817	2.884784483	11.66307964	79.440582	1690	198.299744	3968	75.203133	2106	183.674057	5941	10.87616221	10.90455552	10.86903759	10.83751012	11.01761881	11.8079265	10.97113652	11.73835462	NM_005517	35.51490118	0.027540144	35.51490118	HMGN2	Non-histone chromosomal protein HMG-17 (High-mobility group nucleosome-binding domain-containing protein 2) [Source:UniProtKB/Swiss-Prot;Acc:P05204]
ENSG00000204525	NaN		C,class I,major histocompatibility complex	HLA-C	3107	11.30289657	119.226625	2109	102.82064	2943	116.51034	2661	102.851855	2308	2057.007736	0.099312587	-1.591193355	0.356352094	0.060044153	-1.880469255	10.63259934	86.740181	1486	39.879944	643	135.175491	3049	60.23756	1570	11.1586301	11.15330576	11.1386388	11.14999591	10.8210065	10.19549005	11.20634073	10.50214699	NM_001243042,NM_002117	79.28909555	0.008453839	-79.28909555	HLA-B	HLA class I histocompatibility antigen, B-7 alpha chain Precursor (MHC class I antigen B*7) [Source:UniProtKB/Swiss-Prot;Acc:P01889]
ENSG00000204842	NaN		ataxin 2	ATXN2	6311	10.07289731	20.744761	878	15.13351	1271	19.4331	1073	19.348476	1047	1048.108908	0.440151843	-1.056068224	0.084109005	0.349413944	-0.935726654	9.993146525	21.195512	880	21.015909	825	20.757647	1138	22.670704	1434	10.04410621	10.0703372	9.99791276	10.10943836	10.01236917	9.98138378	9.99649826	10.04553347	NM_001310121,NM_001310123,NM_002973,NR_132311	1.703445802	0.04681733	-1.703445802	ATXN2	Ataxin-2 (Spinocerebellar ataxia type 2 protein)(Trinucleotide repeat-containing gene 13 protein) [Source:UniProtKB/Swiss-Prot;Acc:Q99700]
ENSG00000205323	359.64949556779186	P82979	SAP domain containing ribonucleoprotein	SARNP	84324	9.292590817	51.546222	561	34.12224	674	43.683327	727	32.955085	519	585.5956143	0.30459223	-1.152647586	0.168371905	0.223507338	-1.217254663	9.087659685	35.943976	418	47.051025	539	32.46553	504	44.530436	811	9.31499785	9.18167365	9.31878166	9.16317472	9.03368301	9.27028332	8.96161042	9.21168779	NM_033082,NR_026722,NR_026723	2.446568178	0.08376269	-2.446568178	AC073487.34	Nuclear protein Hcc-1 (Proliferation-associated cytokine-inducible protein CIP29)(Cytokine-induced protein of 29 kDa) [Source:UniProtKB/Swiss-Prot;Acc:P82979]
ENSG00000205981	85.57436809035099	Q96DA6	DnaJ heat shock protein family (Hsp40) member C19	DNAJC19	131118	7.801546279	11.343096	182	9.308961	244	12.624246	263	10.177339	197	239.4974645	0.339605043	1.148509336	0.175557759	0.255173161	1.137873853	7.999408118	11.482186	177	16.412007	240	12.604484	258	17.13358	409	7.82992258	7.79237395	7.92292704	7.81309698	7.77548265	8.050643	7.85712066	8.09928211	NM_001190233,NM_145261,NR_033721,NR_033722,NR_033723,NR_046073	3.432261718	0.057647655	3.432261718	DNAJC19	Mitochondrial import inner membrane translocase subunit TIM14 (DnaJ homolog subfamily C member 19) [Source:UniProtKB/Swiss-Prot;Acc:Q96DA6]
ENSG00000213281	283.32582319850843	P01111	GTPase,NRAS proto-oncogene	NRAS	4893	10.87189617	19.371372	962	34.910625	2806	22.965496	1473	36.76265	2316	2327.148526	0.084894678	1.483527178	0.290469644	0.050112253	1.959004558	11.44102943	43.686352	2102	54.496586	2467	44.184399	2799	60.063812	4395	10.60039902	11.19308554	10.73096721	11.2343621	11.20241618	11.36794485	11.21157982	11.45827221	NM_002524	1.771278296	0.321312163	1.771278296	NRAS	GTPase NRas Precursor (Transforming protein N-Ras) [Source:UniProtKB/Swiss-Prot;Acc:P01111]
ENSG00000213676	0.32964166723089583	Q99941-2	activating transcription factor 6 beta	ATF6B	1388	10.03202119	40.007323	1166	18.306231	864	33.32222	1253	21.192982	785	1172.32235	0.230120864	1.239959015	0.22106127	0.160423391	1.403649017	10.34169951	38.572808	1091	41.984085	1115	40.300267	1497	39.888835	1711	10.34511187	9.81299153	10.18634352	9.92675926	10.25248842	10.29558593	10.28772876	10.25312517	NM_001136153,NM_004381	1.279362917	0.242056664	1.279362917	CREBL1	Cyclic AMP-dependent transcription factor ATF-6 beta (Activating transcription factor 6 beta)(ATF6-beta)(cAMP-responsive element-binding protein-like 1)(cAMP response element-binding protein-related protein)(Creb-rp)(Protein G13) [Contains Processed cycl
ENSG00000214753	524.4517611419553	Q1KMD3	heterogeneous nuclear ribonucleoprotein U like 2	HNRNPUL2	221092	11.23788944	35.427586	2033	30.473137	2831	33.149296	2457	30.8785	2248	2373.944178	0.672116593	-1.034872002	0.091930673	0.590624836	-0.537930782	11.1878167	32.486172	1807	38.900478	2035	35.342854	2587	40.118149	3392	11.24244577	11.23545692	11.18635438	11.24301649	11.10889254	11.2331745	11.17876233	11.26227159	NM_001079559	1.8413104	0.027194079	-1.8413104	HNRNPUL2	Heterogeneous nuclear ribonucleoprotein U-like protein 2 (Scaffold-attachment factor A2)(SAF-A2) [Source:UniProtKB/Swiss-Prot;Acc:Q1KMD3]
ENSG00000219481	NaN		NBPF member 1	NBPF1	55672	9.825913723	10.98387	729	10.052576	1079	10.953405	938	10.20973	859	681.6492363	3.08E-19	-1.990415361	0.106841621	1.48E-20	-9.294781517	8.831933884	5.332098	343	6.854814	415	5.996104	508	6.621678	647	9.60798808	9.65541772	9.6055802	9.66545305	8.9482644	9.11996827	9.03880283	9.09301918	NM_017940	31.79638713	0.031260779	-31.79638713	NBPF15	Neuroblastoma breakpoint family, member 15  [Source:UniProtKB/Swiss-Prot;Acc:Q8N660]
ENSG00000220205	NaN		vesicle associated membrane protein 2	VAMP2	6844	9.911957856	12.948256	360	30.568621	1189	46.134655	1432	31.514736	961	730.7914738	0.054666572	-1.933206297	0.438744517	0.030193823	-2.167538425	8.960596143	7.485734	202	15.093963	382	26.607136	943	17.860703	633	9.01984229	9.74645775	9.99655751	9.77040018	8.57043528	9.05724879	9.56009526	9.07891609	NM_001330125,NM_014232	2.242614648	0.424219878	-2.242614648	AC129492.6	Putative uncharacterized protein DKFZp586L1323  [Source:UniProtKB/TrEMBL;Acc:Q69Z01]
