ID,Ensembl ID,UniProt ID,Average Intensity
LTN1,ENSG00000198862,O94822,4.196182582
TREX1,ENSG00000213689,Q9NSU2-2,4.185476649
CSPG4,ENSG00000173546,Q6UVK1,4.179458843
EVI5,ENSG00000067208,O60447,4.169942507
KCTD10,ENSG00000110906,Q9H3F6,4.163616001
BUB1B,ENSG00000156970,O60566,4.161044217
VSIR,ENSG00000107738,Q9H7M9,4.152518672
COL5A1,ENSG00000130635,P20908,4.147507094
BIRC6,ENSG00000115760,Q9NR09,4.144181272
ANKZF1,ENSG00000163516,Q9H8Y5,4.11408349
ZNF579,ENSG00000218891,Q8NAF0,4.113957958
PIK3R2,ENSG00000105647,O00459,4.10067496
DIDO1,ENSG00000101191,Q9BTC0,4.088387815
ZCCHC6,ENSG00000083223,Q5VYS8,4.070989072
TDP2,ENSG00000111802,O95551,4.055648913
SSH3,ENSG00000172830,Q8TE77,4.053295516
CCNK,ENSG00000090061,O75909,4.050980433
TRIM24,ENSG00000122779,O15164,4.047786581
PTPRG,ENSG00000144724,P23470-2,4.04706787
MME,ENSG00000196549,P08473,4.044688123
POLB,ENSG00000070501,P06746,4.042214973
DDX58,ENSG00000107201,O95786,4.035372794
DHRS13,ENSG00000167536,Q6UX07,4.03237678
ASS1,ENSG00000130707,P00966,4.030822085
NUDT16L1,ENSG00000168101,Q9BRJ7,4.026822053
HAUS2,ENSG00000137814,Q9NVX0-3,4.008384098
FAM114A2,ENSG00000055147,Q9NRY5,4.007047415
DCAF1,ENSG00000145041,Q9Y4B6-2,3.997564357
PHF14,ENSG00000106443,"O94880,O94880-2",3.994329362
FGFR1,ENSG00000077782,P11362-4,3.976413152
INTS7,ENSG00000143493,Q9NVH2-3,3.968106519
REPS2,ENSG00000169891,Q8NFH8-4,3.950998879
CAMSAP2,ENSG00000118200,"Q08AD1-2,Q08AD1-3",3.950651046
SAMD4A,ENSG00000020577,Q9UPU9-3,3.929734413
ZDHHC3,ENSG00000163812,Q9NYG2-2,3.914574072
UGCG,ENSG00000148154,Q16739,3.912032838
STAT6,ENSG00000166888,P42226,3.906497798
VPS16,ENSG00000215305,Q9H269,3.906004425
CENPU,ENSG00000151725,Q71F23,3.899699367
RINT1,ENSG00000135249,Q6NUQ1,3.899327628
KCTD3,ENSG00000136636,Q9Y597,3.890186089
GALNT10,ENSG00000164574,Q86SR1,3.880691279
TBC1D22B,ENSG00000065491,Q9NU19,3.878999094
CHAF1A,ENSG00000167670,Q13111,3.861381759
CNNM3,ENSG00000168763,Q8NE01,3.858988516
USP8,ENSG00000138592,P40818,3.854327921
ETV6,ENSG00000139083,P41212,3.842844676
SRGAP1,ENSG00000196935,Q7Z6B7,3.832919185
STRIP1,ENSG00000143093,Q5VSL9,3.811656081
CXXC1,ENSG00000154832,Q9P0U4,3.783619302
P3H2,ENSG00000090530,Q8IVL5,3.781645249
PDPK1,ENSG00000140992,O15530-3,3.780254356
DHX38,ENSG00000140829,Q92620,3.776290408
SMTN,ENSG00000183963,P53814-5,3.775064791
GXYLT1,ENSG00000151233,Q4G148,3.774823687
NOB1,ENSG00000141101,Q9ULX3,3.774120403
CANT1,ENSG00000171302,Q8WVQ1,3.768489163
CPA4,ENSG00000128510,Q9UI42,3.764790696
PTTG1,ENSG00000164611,O95997,3.762422121
SFSWAP,ENSG00000061936,Q12872,3.760553297
GALNT5,ENSG00000136542,Q7Z7M9,3.744289558
DMAC2,ENSG00000105341,Q9NW81,3.737888738
ISYNA1,ENSG00000105655,Q9NPH2,3.737868425
XPO6,ENSG00000169180,Q96QU8,3.724959283
C7orf25,ENSG00000136197,Q9BPX7,3.722398024
ZNF638,ENSG00000075292,Q14966,3.707238754
HSDL1,ENSG00000103160,Q3SXM5,3.695859736
IFT74,ENSG00000096872,Q96LB3,3.690545796
GOLGA5,ENSG00000066455,Q8TBA6-2,3.6839713
ORC2,ENSG00000115942,Q13416,3.659774193
ZNF280C,ENSG00000056277,Q8ND82,3.657158755
ZC2HC1A,ENSG00000104427,Q96GY0,3.644999575
IFRD1,ENSG00000006652,O00458,3.631316389
GLT8D1,ENSG00000016864,Q68CQ7,3.626064603
TBC1D9B,ENSG00000197226,Q66K14-2,3.621838298
EFEMP1,ENSG00000115380,Q12805-2,3.618421475
KAT8,ENSG00000103510,Q9H7Z6,3.616016805
DMAP1,ENSG00000178028,Q9NPF5,3.614349933
ZFYVE21,ENSG00000100711,Q9BQ24,3.609140276
NADK,ENSG00000008130,O95544,3.598460788
C18orf21,ENSG00000141428,Q32NC0,3.595094637
DPH2,ENSG00000132768,Q9BQC3,3.585232835
COG2,ENSG00000135775,Q14746,3.584368526
FGFR2,ENSG00000066468,P21802-8,3.583680989
MED8,ENSG00000159479,Q96G25,3.568165895
CRTC1,ENSG00000105662,Q6UUV9,3.563510358
PANK2,ENSG00000125779,Q9BZ23-3,3.552883698
GPAT4,ENSG00000158669,Q86UL3,3.550499835
RRP36,ENSG00000124541,Q96EU6-2,3.547511593
TEX10,ENSG00000136891,Q9NXF1-2,3.541674237
UHRF2,ENSG00000147854,Q96PU4,3.530543845
ANK1,ENSG00000029534,P16157-10,3.524558015
TRIP4,ENSG00000103671,Q15650,3.519152275
RAPGEF6,ENSG00000158987,Q8TEU7,3.507523241
CRELD1,ENSG00000163703,Q96HD1,3.50734224
VIPAS39,ENSG00000151445,Q9H9C1,3.498556975
SIPA1L3,ENSG00000105738,O60292,3.495524247
SEMA3C,ENSG00000075223,Q99985,3.494535527
NRP2,ENSG00000118257,O60462-4,3.485722765
PHIP,ENSG00000146247,Q8WWQ0,3.480311156
PPP2R5A,ENSG00000066027,Q15172,3.440201871
CCNT1,ENSG00000129315,O60563,3.418064652
ATG4B,ENSG00000168397,Q9Y4P1-6,3.417066602
LPCAT2,ENSG00000087253,Q7L5N7,3.412009804
CCDC115,ENSG00000136710,Q96NT0,3.396106473
BCL2L12,ENSG00000126453,Q9HB09-3,3.391746605
RPTOR,ENSG00000141564,Q8N122,3.386497641
QTRT2,ENSG00000151576,Q9H974,3.380920067
ERCC6,ENSG00000225830,Q03468,3.360969906
KIF3A,ENSG00000131437,Q9Y496,3.360835614
MYO19,ENSG00000278259,Q96H55,3.359999784
CNOT4,ENSG00000080802,O95628-8,3.338658184
RCOR2,ENSG00000167771,Q8IZ40,3.334528151
ECT2,ENSG00000114346,Q9H8V3,3.332669936
GTF2H2C,ENSG00000183474,Q6P1K8,3.332387768
TDP1,ENSG00000042088,Q9NUW8,3.331766158
NFX1,ENSG00000086102,Q12986,3.326146756
ASCC2,ENSG00000100325,Q9H1I8,3.306106929
SPEN,ENSG00000065526,Q96T58,3.285866598
IRS2,ENSG00000185950,Q9Y4H2,3.282357529
UBR5,ENSG00000104517,O95071,3.282160946
MORC3,ENSG00000159256,Q14149,3.277739939
TFIP11,ENSG00000100109,Q9UBB9,3.270607489
ITSN2,ENSG00000198399,Q9NZM3-2,3.249562271
MED14,ENSG00000180182,O60244,3.237074657
CHM,ENSG00000188419,P24386,3.234670599
CASP2,ENSG00000106144,P42575,3.234310375
ADAM17,ENSG00000151694,P78536,3.231943738
SLC12A7,ENSG00000113504,Q9Y666,3.23090218
SCO2,ENSG00000130489,O43819,3.224874385
TANC1,ENSG00000115183,Q9C0D5,3.196393856
MOB3A,ENSG00000172081,Q96BX8,3.188849481
URB2,ENSG00000135763,Q14146,3.187773415
NEPRO,ENSG00000163608,Q6NW34,3.160639104
CIZ1,ENSG00000148337,Q9ULV3-5,3.15386835
HLTF,ENSG00000071794,Q14527,3.134929067
FYCO1,ENSG00000163820,Q9BQS8,3.134364268
TAOK2,ENSG00000149930,"Q9UL54,Q9UL54-2",3.126346482
PPP1R12C,ENSG00000125503,Q9BZL4,3.125127997
CYTH1,ENSG00000108669,Q15438-2,3.121776406
PDCD2,ENSG00000071994,Q16342-3,3.120798265
STAT2,ENSG00000170581,P52630,3.11334698
GAA,ENSG00000171298,P10253,3.112189583
ABHD5,ENSG00000011198,Q8WTS1,3.091049565
SIRT1,ENSG00000096717,Q96EB6,3.090287555
GNB1L,ENSG00000185838,Q9BYB4,3.087061636
INTS1,ENSG00000164880,Q8N201,3.080780029
TNS4,ENSG00000131746,Q8IZW8,3.078768686
LRRC1,ENSG00000137269,Q9BTT6,3.06572923
SLU7,ENSG00000164609,O95391,3.061831607
WDR62,ENSG00000075702,O43379-4,3.028785031
MAST2,ENSG00000086015,Q6P0Q8,3.024749232
F2R,ENSG00000181104,P25116,3.019632231
PRPF18,ENSG00000165630,Q99633,3.01468371
VPS36,ENSG00000136100,Q86VN1,3.010370125
COX18,ENSG00000163626,Q8N8Q8,3.007108948
TRPT1,ENSG00000149743,Q86TN4,3.006681161
WDR47,ENSG00000085433,O94967-2,3.00433931
TONSL,ENSG00000160949,Q96HA7,2.99194737
OSBPL2,ENSG00000130703,Q9H1P3-2,2.987985515
NOL8,ENSG00000198000,Q76FK4-4,2.98656444
FCHSD1,ENSG00000197948,Q86WN1,2.982093027
RBBP6,ENSG00000122257,Q7Z6E9,2.972764138
MEN1,ENSG00000133895,O00255-3,2.956331625
INTS3,ENSG00000143624,Q68E01-2,2.9508645
SBNO1,ENSG00000139697,A3KN83-3,2.939317898
FAM111B,ENSG00000189057,Q6SJ93,2.923203554
DDX55,ENSG00000111364,Q8NHQ9,2.921163144
C5orf24,ENSG00000181904,Q7Z6I8,2.915098874
ZFAND1,ENSG00000104231,Q8TCF1,2.899184431
ZNF143,ENSG00000166478,P52747-2,2.882433006
NAPRT,ENSG00000147813,Q6XQN6,2.875154828
DAPK3,ENSG00000167657,O43293,2.866260603
TNRC6B,ENSG00000100354,Q9UPQ9-1,2.85161575
FNBP1L,ENSG00000137942,Q5T0N5-3,2.840392368
TELO2,ENSG00000100726,Q9Y4R8,2.836017353
RDH13,ENSG00000160439,Q8NBN7,2.824607432
ARHGAP12,ENSG00000165322,Q8IWW6-3,2.819605574
COL4A2,ENSG00000134871,P08572,2.80810435
ASCC3,ENSG00000112249,Q8N3C0,2.803200267
MLH1,ENSG00000076242,P40692,2.794938774
ELL,ENSG00000105656,P55199,2.784744486
ZCCHC4,ENSG00000168228,Q9H5U6-2,2.758072201
PRKD2,ENSG00000105287,Q9BZL6,2.757845924
MED17,ENSG00000042429,Q9NVC6,2.753146262
MIER1,ENSG00000198160,Q8N108-17,2.750923
C2CD2,ENSG00000157617,Q9Y426-3,2.740471303
FOXJ3,ENSG00000198815,Q9UPW0-2,2.724879245
RNF10,ENSG00000022840,Q8N5U6,2.722428391
HEG1,ENSG00000173706,Q9ULI3,2.708777367
CAPN7,ENSG00000131375,Q9Y6W3,2.704644641
NCOA7,ENSG00000111912,Q8NI08,2.699736895
ARID2,ENSG00000189079,Q68CP9,2.680635552
ZNF451,ENSG00000112200,Q9Y4E5-2,2.676003219
CRBN,ENSG00000113851,Q96SW2-2,2.669496175
PARG,ENSG00000227345,Q86W56,2.657311961
SPTY2D1,ENSG00000179119,Q68D10,2.656253195
CRELD2,ENSG00000184164,Q6UXH1-4,2.6561228
UHRF1BP1L,ENSG00000111647,A0JNW5,2.655858809
YTHDC2,ENSG00000047188,Q9H6S0,2.654413423
MAOB,ENSG00000069535,P27338,2.645688822
TMEM131,ENSG00000075568,Q92545,2.642506696
EPCAM,ENSG00000119888,P16422,2.641899147
OXSM,ENSG00000151093,Q9NWU1,2.631256895
FAM126A,ENSG00000122591,Q9BYI3,2.624464856
NADSYN1,ENSG00000172890,Q6IA69,2.613684845
ASB6,ENSG00000148331,Q9NWX5,2.61312273
POLE2,ENSG00000100479,P56282-3,2.604521095
COG7,ENSG00000168434,P83436,2.59677363
DDX59,ENSG00000118197,Q5T1V6,2.593700081
RUNX3,ENSG00000020633,Q13761,2.586746797
ZNF148,ENSG00000163848,Q9UQR1,2.582867762
SMG8,ENSG00000167447,Q8ND04,2.579439947
WDR48,ENSG00000114742,"Q8TAF3,Q8TAF3-4",2.56995269
DUS3L,ENSG00000141994,Q96G46,2.559528844
CEP250,ENSG00000126001,Q9BV73-2,2.547089403
METTL16,ENSG00000127804,Q86W50,2.530714554
CREBBP,ENSG00000005339,Q92793,2.526479531
ENOSF1,ENSG00000132199,Q7L5Y1,2.522551351
CXorf56,ENSG00000018610,Q9H5V9,2.518774121
VPS50,ENSG00000004766,Q96JG6,2.510810418
DHX57,ENSG00000163214,Q6P158,2.501034609
MLLT1,ENSG00000130382,Q03111,2.499402452
UGGT2,ENSG00000102595,Q9NYU1,2.49075422
SLC20A1,ENSG00000144136,Q8WUM9,2.488060801
KIAA1522,ENSG00000162522,Q9P206-2,2.479712212
PIAS1,ENSG00000033800,O75925,2.469548292
RTN4IP1,ENSG00000130347,Q8WWV3,2.455978851
ANOS1,ENSG00000011201,P23352,2.449997262
ATG7,ENSG00000197548,O95352,2.446694677
RABGAP1L,ENSG00000152061,Q5R372-4,2.446368287
ARHGEF6,ENSG00000129675,Q15052,2.445285725
HMCES,ENSG00000183624,Q96FZ2,2.444594204
DENND4C,ENSG00000137145,Q5VZ89,2.434765298
TKFC,ENSG00000149476,Q3LXA3,2.427162236
PTPRK,ENSG00000152894,Q15262-2,2.425227023
HAUS1,ENSG00000152240,Q96CS2,2.417704772
PRPF39,ENSG00000185246,Q86UA1,2.40191848
TSC2,ENSG00000103197,P49815-4,2.401886124
CHD8,ENSG00000100888,Q9HCK8,2.388223992
APPL2,ENSG00000136044,Q8NEU8,2.377974504
KANK1,ENSG00000107104,Q14678,2.37475434
KIF14,ENSG00000118193,Q15058,2.374533612
TAF3,ENSG00000165632,Q5VWG9,2.374241639
ZNF384,ENSG00000126746,"Q8TF68,Q8TF68-3",2.369876184
ZBTB7A,ENSG00000178951,O95365,2.350762655
LARP6,ENSG00000166173,Q9BRS8,2.349977024
TDRD7,ENSG00000196116,Q8NHU6,2.340496889
RCOR3,ENSG00000117625,Q9P2K3,2.332873141
GABPB1,ENSG00000104064,Q06547-2,2.324234288
ORC5,ENSG00000164815,O43913,2.318736186
SLC12A2,ENSG00000064651,P55011,2.309734759
URGCP,ENSG00000106608,Q8TCY9-2,2.307091989
SYNE2,ENSG00000054654,Q8WXH0,2.305700282
OASL,ENSG00000135114,Q15646,2.289407227
BAZ1A,ENSG00000198604,Q9NRL2,2.286679904
EP300,ENSG00000100393,Q09472,2.272200635
GRB10,ENSG00000106070,Q13322-3,2.269877516
RTKN,ENSG00000114993,Q9BST9,2.262021532
PLXNA3,ENSG00000130827,P51805,2.258676426
TLK1,ENSG00000198586,Q9UKI8,2.253652889
C1orf27,ENSG00000157181,Q5SWX8,2.248638861
CCDC97,ENSG00000142039,Q96F63,2.244942394
BOD1L1,ENSG00000038219,Q8NFC6,2.240555052
SNCG,ENSG00000173267,O76070,2.213707932
SIRT2,ENSG00000068903,Q8IXJ6-2,2.211759538
SNX33,ENSG00000173548,Q8WV41,2.210654534
RHOT1,ENSG00000126858,Q8IXI2-4,2.203067874
TAPT1,ENSG00000169762,Q6NXT6,2.202213189
ZNF24,ENSG00000172466,P17028,2.196522771
PJA2,ENSG00000198961,O43164-2,2.191637554
HAUS6,ENSG00000147874,Q7Z4H7,2.187123144
DOCK6,ENSG00000130158,Q96HP0,2.186267521
DAB2IP,ENSG00000136848,Q5VWQ8-4,2.184123254
ZFYVE16,ENSG00000039319,Q7Z3T8,2.163148918
NGDN,ENSG00000129460,Q8NEJ9-2,2.159621356
DSCC1,ENSG00000136982,Q9BVC3,2.157030513
MFN1,ENSG00000171109,Q8IWA4,2.138862037
ZFAND2B,ENSG00000158552,Q8WV99,2.124331435
MTMR6,ENSG00000139505,Q9Y217,2.121859887
LAMA5,ENSG00000130702,O15230,2.120092297
PEX3,ENSG00000034693,P56589,2.114383286
PIK3R4,ENSG00000196455,Q99570,2.111071521
EVI5L,ENSG00000142459,Q96CN4-2,2.08295822
AMOTL2,ENSG00000114019,Q9Y2J4,2.081615045
SOGA1,ENSG00000149639,"O94964,O94964-2",2.067297318
TNK1,ENSG00000174292,Q13470-2,2.061197469
CTU1,ENSG00000142544,Q7Z7A3,2.046172514
RNGTT,ENSG00000111880,O60942,2.045123629
CPS1,ENSG00000021826,P31327,2.042495388
POMK,ENSG00000185900,Q9H5K3,2.040962594
NIPBL,ENSG00000164190,Q6KC79,2.039479784
ALDH5A1,ENSG00000112294,P51649,2.03908344
CEP131,ENSG00000141577,Q9UPN4-2,2.020387049
SPAST,ENSG00000021574,"Q9UBP0-3,Q9UBP0-4",2.018022072
TBC1D25,ENSG00000068354,Q3MII6,2.016525226
ANKRD52,ENSG00000139645,Q8NB46,2.015466142
TBC1D24,ENSG00000162065,Q9ULP9-2,2.013948228
ZC3H7A,ENSG00000122299,Q8IWR0,2.000167297
CSNK1G3,ENSG00000151292,Q9Y6M4,1.985897041
CXADR,ENSG00000154639,P78310,1.980797782
GLE1,ENSG00000119392,Q53GS7,1.975413263
HTT,ENSG00000197386,P42858,1.973233682
HIP1,ENSG00000127946,O00291,1.96466884
NCOR1,ENSG00000141027,O75376,1.962823898
AGTPBP1,ENSG00000135049,Q9UPW5,1.959216412
UHRF1BP1,ENSG00000065060,Q6BDS2,1.956140546
DDX51,ENSG00000185163,Q8N8A6,1.949867959
RBM6,ENSG00000004534,P78332,1.949712938
QRSL1,ENSG00000130348,Q9H0R6,1.946985462
ARHGEF28,ENSG00000214944,Q8N1W1-4,1.945407757
MIPEP,ENSG00000027001,Q99797,1.941822918
MAST4,ENSG00000069020,O15021-2,1.933342239
TMEM87B,ENSG00000153214,Q96K49-2,1.926273631
PKP3,ENSG00000184363,Q9Y446,1.925498226
PCGF2,ENSG00000277258,P35227,1.922323495
SYTL4,ENSG00000102362,Q96C24,1.908563399
NOP9,ENSG00000196943,Q86U38,1.906171987
ZSCAN18,ENSG00000121413,Q8TBC5-2,1.905448467
SCFD2,ENSG00000184178,Q8WU76,1.900170219
PAG1,ENSG00000076641,Q9NWQ8,1.898009347
SYNRG,ENSG00000275066,Q9UMZ2-4,1.890940639
SRBD1,ENSG00000068784,Q8N5C6,1.890331836
CHTF18,ENSG00000127586,Q8WVB6,1.873989204
TARS2,ENSG00000143374,Q9BW92,1.868168629
ZNF217,ENSG00000171940,O75362,1.86668838
SHROOM3,ENSG00000138771,Q8TF72,1.86151469
WWC3,ENSG00000047644,Q9ULE0,1.856325155
NSRP1,ENSG00000126653,Q9H0G5,1.849467075
QSER1,ENSG00000060749,Q2KHR3,1.840243045
SLMAP,ENSG00000163681,Q14BN4-2,1.827561714
GAS6,ENSG00000183087,Q14393-3,1.822447276
CSNK1G2,ENSG00000133275,P78368,1.820169725
SKA1,ENSG00000154839,Q96BD8,1.816290868
MAP2K7,ENSG00000076984,O14733,1.814476068
SNX7,ENSG00000162627,Q9UNH6,1.810064032
NOTCH1,ENSG00000148400,P46531,1.79681474
RALGAPB,ENSG00000170471,Q86X10,1.790851796
ACAP2,ENSG00000114331,Q15057,1.788872219
MBD1,ENSG00000141644,Q9UIS9,1.77873254
SDE2,ENSG00000143751,Q6IQ49-2,1.77870588
USP3,ENSG00000140455,Q9Y6I4,1.759244493
TANC2,ENSG00000170921,Q9HCD6,1.757039602
COG8,ENSG00000272617,Q96MW5,1.753233168
ECSIT,ENSG00000130159,Q9BQ95,1.743603402
DICER1,ENSG00000100697,Q9UPY3,1.73374773
RIOK2,ENSG00000058729,Q9BVS4,1.733158433
PIK3C2A,ENSG00000011405,O00443,1.728648143
TLK2,ENSG00000146872,Q86UE8-3,1.723642971
HEATR5B,ENSG00000008869,Q9P2D3,1.719691392
LIN54,ENSG00000189308,Q6MZP7,1.698145793
BRDT,ENSG00000137948,Q58F21-5,1.695760231
MAGI1,ENSG00000151276,Q96QZ7-6,1.694184262
MYLK,ENSG00000065534,"Q15746-2,Q15746-6",1.689368125
RILPL1,ENSG00000188026,Q5EBL4,1.686282903
HMG20A,ENSG00000140382,Q9NP66,1.684339374
GFM2,ENSG00000164347,Q969S9-3,1.675794479
AFAP1L1,ENSG00000157510,Q8TED9,1.673017381
THADA,ENSG00000115970,Q6YHU6,1.672027451
FBXO30,ENSG00000118496,Q8TB52,1.66709477
GPALPP1,ENSG00000133114,Q8IXQ4,1.663991751
PANX1,ENSG00000110218,Q96RD7,1.638693916
BCAM,ENSG00000187244,P50895,1.637734869
BCS1L,ENSG00000074582,Q9Y276,1.633417493
AVL9,ENSG00000105778,Q8NBF6,1.632712212
DOPEY2,ENSG00000142197,Q9Y3R5-2,1.624772227
SPATS2,ENSG00000123352,Q86XZ4,1.619566179
RASA3,ENSG00000185989,Q14644,1.597428661
DROSHA,ENSG00000113360,Q9NRR4-2,1.588426373
CUL7,ENSG00000044090,Q14999,1.568864997
THAP12,ENSG00000137492,O43422,1.563129322
INTS10,ENSG00000104613,Q9NVR2,1.560702685
SOWAHC,ENSG00000198142,Q53LP3,1.556373814
DTX3L,ENSG00000163840,Q8TDB6,1.554217725
PDE4DIP,ENSG00000178104,Q5VU43-3,1.551967104
ADRB2,ENSG00000169252,P07550,1.548933171
MICAL3,ENSG00000243156,Q7RTP6,1.53886088
SPDL1,ENSG00000040275,Q96EA4,1.526127129
MTRR,ENSG00000124275,Q9UBK8-2,1.499719164
PHACTR4,ENSG00000204138,Q8IZ21-3,1.499348692
CTAGE6,ENSG00000271321,Q86UF2,1.492630199
GPT2,ENSG00000166123,Q8TD30,1.485099785
DDX60,ENSG00000137628,Q8IY21,1.47511772
PDK3,ENSG00000067992,Q15120,1.462071577
AGAP3,ENSG00000133612,Q96P47,1.461852139
RARS2,ENSG00000146282,Q5T160,1.458639795
KAT6B,ENSG00000156650,Q8WYB5-3,1.457101041
MB21D2,ENSG00000180611,Q8IYB1,1.453785837
CASC3,ENSG00000108349,O15234,1.45132208
SPIRE1,ENSG00000134278,Q08AE8-2,1.44850505
TRAPPC12,ENSG00000171853,Q8WVT3,1.444435392
SNX15,ENSG00000110025,Q9NRS6,1.426893412
SLC25A40,ENSG00000075303,Q8TBP6,1.42335132
FAM208A,ENSG00000163946,Q9UK61-3,1.415091198
MIOS,ENSG00000164654,Q9NXC5,1.412336458
DOCK8,ENSG00000107099,Q8NF50-3,1.404603328
HELZ2,ENSG00000130589,Q9BYK8,1.391435758
SETDB1,ENSG00000143379,Q15047-3,1.382775148
JADE2,ENSG00000043143,Q9NQC1-2,1.369814146
EPM2AIP1,ENSG00000178567,Q7L775,1.36737754
APAF1,ENSG00000120868,O14727-4,1.358407991
VANGL1,ENSG00000173218,Q8TAA9-2,1.353062158
COL18A1,ENSG00000182871,P39060-2,1.351490924
TERF2,ENSG00000132604,Q15554,1.347970917
DAB2,ENSG00000153071,P98082,1.336598875
IFRD2,ENSG00000214706,Q12894,1.32175347
C2CD5,ENSG00000111731,Q86YS7,1.319947041
KIAA1468,ENSG00000134444,"Q9P260,Q9P260-2",1.312444979
AFG1L,ENSG00000135537,Q8WV93,1.309822711
ARAP3,ENSG00000120318,Q8WWN8,1.309509159
NARS2,ENSG00000137513,Q96I59,1.305906468
BLM,ENSG00000197299,P54132,1.302822553
MAP3K2,ENSG00000169967,Q9Y2U5,1.299077399
AKAP10,ENSG00000108599,O43572,1.288311948
CENPN,ENSG00000166451,Q96H22-5,1.280098062
ZNF280D,ENSG00000137871,Q6N043-2,1.279089506
TBC1D9,ENSG00000109436,Q6ZT07,1.279030003
ATG101,ENSG00000123395,Q9BSB4,1.278759279
GTF2E1,ENSG00000153767,P29083,1.272529644
ATAD2B,ENSG00000119778,Q9ULI0-2,1.271078531
PHF1,ENSG00000112511,O43189,1.267324282
HELLS,ENSG00000119969,Q9NRZ9,1.267053737
BAG4,ENSG00000156735,O95429,1.265049324
GTF2E2,ENSG00000197265,P29084,1.253537128
PHKA1,ENSG00000067177,P46020-2,1.249238456
SP2,ENSG00000167182,Q02086-2,1.243516961
CCNL2,ENSG00000221978,Q96S94,1.231149023
CDR2L,ENSG00000109089,Q86X02,1.229776982
MYEF2,ENSG00000104177,"Q9P2K5,Q9P2K5-2",1.224254092
ERF,ENSG00000105722,P50548,1.219629186
KAT6A,ENSG00000083168,Q92794,1.218379696
TMEM63B,ENSG00000137216,Q5T3F8-3,1.21500552
BRD9,ENSG00000028310,Q9H8M2-3,1.214217507
ST3GAL1,ENSG00000008513,Q11201,1.209107998
GNPAT,ENSG00000116906,O15228,1.208117158
A1CF,ENSG00000148584,Q9NQ94-6,1.200756001
GAK,ENSG00000178950,O14976,1.189040375
ABCD1,ENSG00000101986,P33897,1.17232312
TGOLN2,ENSG00000152291,O43493-2,1.170609865
RPUSD2,ENSG00000166133,Q8IZ73,1.170399141
EHMT1,ENSG00000181090,Q9H9B1,1.160397403
DNAJB14,ENSG00000164031,Q8TBM8,1.142860621
SLC4A2,ENSG00000164889,P04920,1.142841452
CAMSAP1,ENSG00000130559,Q5T5Y3,1.136886804
PCTP,ENSG00000141179,Q9UKL6,1.136345886
IFT88,ENSG00000032742,Q13099-2,1.134469419
MTO1,ENSG00000135297,Q9Y2Z2-4,1.128750347
CACTIN,ENSG00000105298,Q8WUQ7,1.128232964
ZCCHC17,ENSG00000121766,Q9NP64-2,1.120633596
ISG20L2,ENSG00000143319,Q9H9L3,1.113806764
SERGEF,ENSG00000129158,Q9UGK8,1.099342564
LMBRD2,ENSG00000164187,Q68DH5,1.093507552
AKAP9,ENSG00000127914,Q99996-5,1.093365114
CORO2A,ENSG00000106789,Q92828,1.09057298
SLC38A10,ENSG00000157637,Q9HBR0,1.08512714
EXOC6,ENSG00000138190,Q8TAG9,1.081969113
CHD1L,ENSG00000131778,Q86WJ1,1.064593205
SMURF1,ENSG00000198742,Q9HCE7-2,1.060638366
MRC2,ENSG00000011028,Q9UBG0,1.05991785
AKAP13,ENSG00000170776,Q12802-4,1.057956769
FBXO44,ENSG00000132879,Q9H4M3-2,1.047878754
POLR3C,ENSG00000186141,Q9BUI4,1.036243551
PGM2L1,ENSG00000165434,Q6PCE3,1.035841253
SBNO2,ENSG00000064932,Q9Y2G9-3,1.024994629
GPCPD1,ENSG00000125772,Q9NPB8,1.023474146
ETS1,ENSG00000134954,P14921,1.016486081
MYO7A,ENSG00000137474,Q13402-5,1.007757647
OCLN,ENSG00000197822,Q16625-4,1.002275132
CEP85,ENSG00000130695,Q6P2H3-2,0.999337339
FNDC3A,ENSG00000102531,Q9Y2H6-2,0.998560947
TBPL1,ENSG00000028839,P62380,0.987982851
CCDC51,ENSG00000164051,Q96ER9,0.974585802
MED23,ENSG00000112282,Q9ULK4-4,0.974578193
VEZT,ENSG00000028203,Q9HBM0,0.973954581
PTEN,ENSG00000171862,P60484,0.971577913
DCAF11,ENSG00000100897,Q8TEB1,0.953553298
HPSE,ENSG00000173083,Q9Y251-2,0.94296946
ZNF76,ENSG00000065029,P36508-2,0.942042557
PAPOLG,ENSG00000115421,Q9BWT3,0.912321437
WASHC5,ENSG00000164961,Q12768,0.909775819
EP400,ENSG00000183495,"Q96L91-3,Q96L91-5",0.908111304
MDN1,ENSG00000112159,Q9NU22,0.908102382
UBR1,ENSG00000159459,Q8IWV7,0.891444804
NSMCE3,ENSG00000185115,Q96MG7,0.889629127
KDM5C,ENSG00000126012,P41229-2,0.889450162
MCM3AP,ENSG00000160294,O60318,0.877121236
FAT1,ENSG00000083857,Q14517,0.869652606
TTC12,ENSG00000149292,Q9H892,0.855251324
GTF3C2,ENSG00000115207,Q8WUA4,0.847399596
ATAT1,ENSG00000137343,Q5SQI0-5,0.839792439
N4BP1,ENSG00000102921,O75113,0.820724122
BBX,ENSG00000114439,Q8WY36,0.819936205
LAMB2,ENSG00000172037,P55268,0.817251459
FBXO11,ENSG00000138081,Q86XK2,0.812863847
UIMC1,ENSG00000087206,Q96RL1,0.809484712
KHDC4,ENSG00000132680,Q7Z7F0,0.805779256
LRRC41,ENSG00000132128,Q15345,0.804808798
