Gene_Symbol	MCF10A	MDAMB231
SF3B6	9.928272828	10.17364851
MRPL48	8.113962885	8.402480703
TMBIM4	9.15805565	8.490996068
PPIL1	9.369723868	10.61826586
YPEL5	10.20686886	9.479427733
FAM96B	8.514546043	8.62793728
MRPS23	8.39488528	9.124674948
MRPS33	8.115151083	8.688787773
PTRH2	8.254209105	8.96265882
CHMP3	11.19731936	11.15952617
CDK5RAP1	8.242013965	8.722270833
STYXL1	8.082726228	8.563383665
GINS2	7.30370644	7.854685338
MPC1	7.680657685	8.023942425
FKBP7	9.096219153	8.18048601
ZFR	11.24198224	11.54496284
ASB1	9.249705548	9.155629
NUB1	10.34392095	10.74776591
HSPB11	8.415603913	8.8947904
SARAF	11.4585842	10.75920718
MPP6	8.18854846	8.557500823
SUFU	8.429285395	8.233244235
LSM7	7.61196264	7.913113165
LSM8	9.0833898	9.16218522
CPSF3	9.67603085	9.900470953
TRAPPC2L	7.894302838	8.10006354
HECA	8.82624085	8.233793743
VPS29	9.622781233	9.80573115
NLK	8.187004733	7.93680405
ACSL5	8.472924068	11.15846498
CYB5R1	9.211013538	8.995326173
ZNF44	5.72830186	5.681774478
SELENOT	10.28783384	9.97600255
RAB23	9.002650468	9.04581408
CAB39	10.8310411	10.99124511
UIMC1	9.034037148	8.819066723
DNAJB11	9.817091485	10.67153793
CMPK1	11.69470483	11.65473699
POLR3K	6.762751038	7.562958273
WBP11	10.88942551	11.04758913
MSRB1	7.428262758	7.772863895
RAPGEF6	9.276106383	9.340367098
WWOX	5.92616815	5.728517343
ARID4B	10.5810541	9.683267085
LUC7L3	10.7207762	10.32121322
RTEL1	5.164189595	6.569045628
ERAP1	9.572969228	10.59657006
TMEM8B	6.88877197	6.066541438
CDK12	10.28359064	10.7201054
C9orf78	9.407128905	9.556208053
RAB8B	9.528962448	9.862896483
INPP5K	8.66425868	8.485322638
STK26	8.050692228	8.621412943
TM7SF3	10.41021898	9.631465935
RSF1	9.726163268	9.685279603
ZAK	11.42871652	11.24667415
KDM3B	10.4427412	10.38443304
SIX4	9.60454742	8.445519595
COQ3	5.403966018	6.444969553
PHAX	10.19029868	9.886069678
GALNT7	9.335293593	9.62579418
BTBD1	10.75157116	10.29585414
SPA17	7.346912963	7.898768765
IL17D	3.43515446	3.20768161
NUDT9	8.633349365	8.504476588
CHIC1	8.33406906	8.226559375
ZFYVE1	8.734392333	8.28542858
PANK1	6.906056868	7.075634843
SHC3	5.042893915	6.731445928
NUP54	9.587479045	9.661431208
TPCN1	11.48751148	10.877205
STX18	8.609626083	8.786637513
MBD3	9.926222208	10.29483326
PTOV1	9.817669923	9.299787533
FXYD5	11.18593504	11.0450546
IL20RB	9.446856935	7.265990378
FGFRL1	8.161040675	8.24836001
GPR87	7.57400298	5.108827468
C11orf24	9.370944278	9.752159613
RAB24	7.991417135	7.529006455
PELO	8.361996568	8.940674658
PPIL3	7.953150888	8.04515096
CSNK1G1	8.756478955	8.637110683
A4GALT	7.57103945	7.369420873
CPSF2	10.54180577	10.95582686
BRWD1	9.061647893	8.950297763
SLC37A1	6.56288798	6.558917263
PCBP3	5.386137475	6.51187721
C21orf58	5.559231233	5.668879048
YBEY	6.977201415	7.109820505
MIS18A	7.189582323	8.065513665
SETD4	6.92245003	6.830122408
RIPK4	7.875692033	7.411604313
GSAP	5.20679669	6.177497803
POLE3	9.732478085	10.4508133
CHRAC1	9.540323633	9.34191892
MRPL39	8.24631828	8.84483292
C21orf91	7.3825476	7.660140903
DCUN1D1	9.38382817	9.309916605
NANS	9.259722293	9.856759225
CYCS	9.961231253	10.8795196
ERRFI1	12.23335269	13.31482935
GPR173	6.037016333	5.150657628
GNG2	7.715166038	6.064668635
GDAP1	5.859942355	5.585011605
DPM3	7.148035548	6.997030815
TERF2IP	9.740043308	9.258208418
SLC38A2	13.60645738	12.94915803
SIAE	9.4741616	9.079594438
TAS2R5	1.695146135	1.507362773
DNAJC10	11.34889212	11.37020047
YIPF1	8.22340812	8.632100033
GAR1	7.947947178	8.615188435
SSH1	10.4972713	10.40563041
SH3TC1	5.602302985	5.363597548
GFOD1	5.124248593	5.805311835
RBM27	10.34100685	10.18085901
STAG3L1	4.585198558	4.420312765
KCTD5	8.758315888	9.564103125
ANLN	11.08892198	12.05333104
RIN2	10.2143067	9.745035478
ATAD2B	7.498141743	7.11731829
FBXO42	8.778923015	8.543179918
PRR13	9.622802313	9.901632958
MRPS21	9.443977718	8.279628813
FBXW5	9.65627241	9.77832491
CCSER2	10.14461363	10.19018937
RETREG1	3.509747348	3.574676495
XRN1	9.78779761	9.130415883
ETAA1	9.231367995	8.477842745
ANKIB1	10.21856327	10.24711166
MIOS	10.55069996	9.436553383
ZFAND6	9.180278413	9.207252273
MIEF1	9.200063935	9.022472133
TOLLIP	9.070835023	9.198614473
NLE1	7.508196458	8.331319008
RNF216	9.771506435	9.597685288
PLEKHA5	9.125886648	9.109078483
PIMREG	6.68004569	7.56552372
CHPF2	9.91655683	9.825537763
TRMT13	7.83959336	8.012193798
DGCR8	9.021783635	8.58699738
NEURL1B	7.649197343	6.423668653
C11orf71	5.071464783	5.57628104
TMX3	10.49386997	10.11790664
PRMT7	7.61217085	7.850942165
HEATR5B	8.843756963	8.466156675
SMOX	8.487905448	7.997359248
TMCO1	11.16491092	10.65579858
RBM47	6.016140068	8.036724488
ZDHHC13	7.754811493	7.811319828
CPVL	9.254212793	8.518591403
DHX29	9.812067148	10.13897566
ADAMTSL4	7.917158335	8.6007017
RHOF	6.574516313	9.301291698
EXOSC4	7.03735653	7.53942059
MTRF1L	8.864068153	8.827701393
PUS7	8.358844288	9.146515563
CCDC93	9.737091993	9.307560008
WDR44	8.973233845	9.126740835
ANKRD16	6.519980023	6.80837667
ASNSD1	10.15680341	10.4000982
MIER2	8.198923998	8.153948235
USP53	9.200225323	9.553765235
MRPL50	8.397825165	8.96195184
CCHCR1	7.75154186	8.08393617
EXOC6	7.241011573	7.617553533
FAM35A	9.126850253	9.214767728
ROBO4	7.252965655	8.90308838
NDUFB11	9.235567663	9.514873625
FAM193B	8.63586578	7.986878275
DDIT4	11.44101489	11.78252462
RC3H2	9.57692448	9.565029345
TOMM7	9.59016915	9.541583228
MTMR12	9.53732168	10.00171815
GNL3L	9.456725483	10.07377477
WDR5B	7.204621693	6.451335568
DDX49	8.071081518	8.62572153
ING3	7.359504845	7.47644322
SGTB	8.87894514	8.881244955
EPB41L4B	8.166099253	9.49393726
SCAND2P	4.824458758	4.152312638
EGLN1	11.06935743	10.44660408
GNB1L	4.993568373	5.749001133
LZTFL1	8.983355118	8.957153325
NDFIP2	9.565397078	9.239772015
DDX56	9.030129758	9.49452748
INO80	9.475424468	9.60104388
CCNJ	7.254858488	7.765175163
FBXL19	8.195153983	7.933374353
VSIG10	7.849039293	7.937457125
ARL15	7.211880658	6.715774005
PAF1	9.884377333	9.89035044
PARP14	9.643675233	9.569977808
HES2	4.27878218	5.106120405
MINDY2	8.931953268	8.214367485
PCDHB18P	1.869775795	1.62875316
PCDHB17P	1.304763983	1.14271204
TBC1D13	8.742899928	8.76325225
WDR74	8.324411455	9.023314583
TMEM106B	9.223297825	9.532564958
RSBN1	8.65537675	8.599847333
CRLS1	9.57178662	9.29197849
GTPBP2	8.867851365	9.683462513
CROT	7.556146775	6.596860355
ZNHIT6	9.36431959	9.68288677
P4HTM	7.705723175	7.315583108
MANSC1	7.405340305	5.543583723
RRN3	9.03851217	9.243443488
PDP1	9.453821228	9.755298178
GPN2	7.9412192	7.949047355
MARCH5	9.405330348	9.458778193
BTN2A3P	4.906824373	4.651166263
OTUD4	10.50850019	10.61958245
TMED9	11.20937952	11.2734558
SLC35F2	10.55306486	10.4816191
MPHOSPH8	9.74836395	9.40301033
LEPROT	11.32842337	10.15578882
LY6K	7.09561437	6.316573683
FBLIM1	9.81609757	8.714371645
IL17RD	6.426255738	7.36425171
KLHDC4	6.68199126	6.108394458
GRAMD1C	6.538657908	6.221149293
ZRANB1	9.632568975	9.65958926
TRIM44	11.4107063	11.42547462
PPP1R12C	9.26595458	9.497716405
RNF111	9.45592424	9.028131388
NSMCE4A	7.93689059	8.58715701
ALKBH4	6.877064955	6.656917645
BORCS6	6.021843753	6.022641273
DNAJB12	10.48044857	10.22044397
TET2	9.012248535	8.147471373
KCTD9	9.537525958	9.45714625
MED18	7.590161823	7.555805353
MBTD1	8.033869653	7.73103481
KLHL24	9.36289624	8.812617168
HAUS6	8.90270768	9.368003255
TRIT1	7.937959318	8.30972866
CNNM2	7.04146207	7.304906828
AHI1	7.893400308	7.48903704
ZNF586	6.336045793	6.133909205
DYM	9.517648555	9.045961465
SAMD9	10.03456049	9.297485003
ZNF562	8.466874045	8.856032295
AFTPH	9.35284632	9.379846553
KLHL28	7.746941695	7.234252825
QPCTL	7.083369243	7.83564
GATAD2A	10.3268306	11.02567934
ZNF280D	8.953164738	8.043673218
ZCCHC10	8.00033351	7.61515497
NDE1	8.583679018	9.079235858
ERCC6L	7.131248355	8.62576149
TRPM7	10.05071829	9.554159005
SWT1	6.048832208	5.91425002
GIN1	6.798431593	6.760489158
BCAS3	8.402625468	7.677224473
NUP62CL	3.805599388	4.592306015
VPS13C	9.726492375	8.691908863
GDAP2	7.137128743	7.766073855
WBP1L	9.972249268	9.44646008
LRRC49	6.954126798	6.659273215
APTX	8.337494743	8.545752113
BIVM	8.79076262	8.490639803
MFSD6	9.989649248	9.72232187
DEF8	8.59465397	8.228918375
FBXL12	7.595642068	7.54629986
ANKRD49	7.099221135	7.224583088
PAQR5	8.842760483	9.331938125
WDR55	8.78790229	8.5816014
FAM46C	3.790213215	4.24687563
GON4L	10.11474354	9.735191285
PGPEP1	8.067638165	8.07787538
ELP6	7.82475793	7.959016535
SNRK	8.903459735	8.807761923
CC2D1A	8.986360973	8.719641405
TOR4A	9.11962895	9.503464753
GPATCH4	9.356639678	9.79427463
TMEM214	10.71971781	10.26831376
TMEM104	7.136152683	7.12748796
QRICH1	10.4924275	10.51396926
PIGG	8.776720105	8.64187713
FNBP1L	10.74472835	10.007825
DCAF16	9.317315228	9.438535823
ZCCHC2	7.616325785	7.521210645
DPP8	9.52728498	9.21169103
ST7L	7.961686045	7.86531088
BCOR	9.836994795	9.368160313
TEX10	9.268244213	9.887662798
ANKHD1	9.689067935	8.975602775
CWC25	8.356795238	8.521124413
RETSAT	10.09415326	10.05460181
TBC1D8B	8.140749413	6.599739128
UHRF1BP1	8.794904305	9.535989188
NSUN2	10.01559615	10.77947018
ALKBH5	10.22226814	10.30658221
INO80D	7.614789668	7.4026355
NCAPG2	9.318348393	10.59371858
MTMR10	8.728319523	8.27984392
PQLC2	7.10929228	7.421126745
CASZ1	5.140287033	6.386977358
PXK	9.577201875	9.432082115
CDKAL1	8.061204778	8.581145858
TTC19	9.41998908	9.600678528
MKS1	6.727443328	6.825407635
NSD3	10.25836312	9.944223478
FAM208B	10.46211022	10.85252597
SPDL1	10.20644438	10.09215688
SEMA4C	8.21358123	8.00581766
RPP25	5.419318345	7.88743611
FOCAD	8.12873459	5.566912833
YTHDF1	10.59451942	10.58027334
TMEM260	8.26905345	8.09580731
CMTM6	10.34595249	10.17202224
DNAAF5	8.8251435	9.56793134
DUS2	6.46101208	7.016430793
CHTF8	8.315487408	8.97829244
LIME1	5.676385558	5.55107074
ZSCAN32	7.743381613	7.520093535
UBE2R2	10.99351237	10.96193309
CHCHD3	9.78621303	10.43766769
IMPAD1	11.2764568	11.03018434
TMEM161A	7.612373745	8.130702643
HAUS4	8.53378306	8.64315891
TRMT10C	8.665653085	9.118625545
EXD3	7.08880075	7.193795948
RHBDL2	4.07121865	4.068306548
KANSL2	8.227923745	8.19390829
DUSP23	10.17859242	8.935802668
ADPRHL2	7.869994775	8.179331525
SARS2	7.529559818	7.83953702
COMMD4	8.006838633	7.655701183
OCIAD1	10.71835003	10.56700851
RNF125	5.638858608	4.84387099
FAM206A	8.40755492	8.283079455
DNAJC28	4.532271988	4.151927353
LINC01521	5.74595961	5.186802913
SLC41A3	9.11366817	9.279415908
LPCAT2	9.70635805	8.107085735
MRPL16	8.672760483	8.925700343
SDHAF2	8.708043615	8.776288358
COMMD8	7.697600008	8.271081443
TRNAU1AP	7.803849488	7.925334803
C1orf27	9.15942443	8.858217415
FAM120C	8.386701118	7.99233117
C1orf109	7.7721814	7.90115069
PARP16	7.151843853	6.471491058
TXNL4B	7.184108928	7.227457535
TMEM160	5.148619378	5.459180905
GEMIN8	7.155901263	6.598037523
SSH3	8.685005833	7.752655365
TIPIN	7.111201963	7.892718923
UCKL1	8.679194415	8.879397535
C1orf56	5.543582185	5.730340915
PIGX	8.131595248	8.263878868
TMEM70	7.599762793	7.755047915
HPF1	8.329785685	8.083826588
TTC12	7.668820455	8.279764133
BANP	7.13967414	7.146129298
TMEM132A	9.187893423	9.090070173
INTS11	9.580205755	9.91283777
THG1L	8.509431605	8.272553178
C20orf27	8.532467193	9.20727785
SLC25A38	8.590461278	8.819580048
SLC35F6	9.011265478	9.289576883
C2orf42	7.09955732	6.952338555
NMRK1	7.426732898	6.086982113
CLN6	8.114189048	8.59344278
PINX1	5.98303361	7.101254518
HCFC1R1	9.40269302	9.149824663
ULK4	4.658179728	5.299958168
C1orf123	8.601418245	8.836195778
ZNF770	10.18783236	10.16170566
C1orf159	6.352824188	6.673854818
ZSCAN2	6.776835893	5.911060608
GID8	10.19955664	10.20581521
OXSM	6.52863045	6.736500838
MARC2	8.074086875	7.23799704
AURKAIP1	9.047808325	9.237168813
TUG1	11.6783367	11.15130344
TMCO3	10.61778808	9.773639718
PAK1IP1	8.634940948	9.607157758
LAMTOR1	9.80184858	10.01320702
RMND1	8.065912433	7.85426885
TRMT61B	7.058331898	7.060789815
FAM118A	7.41124726	7.2021935
HERC6	6.844176118	7.310381955
C19orf24	7.560138143	7.89794188
PARPBP	6.831696375	8.013487228
PIH1D1	9.158770348	9.72590565
PPP2R3C	8.33251737	8.79310201
MCUB	8.277714095	8.433519638
STX17	9.26237324	9.306325115
PRPF39	9.05957791	8.900454258
C14orf119	9.631631373	9.966355713
TTC38	8.469306965	9.118477895
PID1	8.581492983	8.104170128
PHIP	10.42287591	10.1456997
HEATR3	7.968657475	7.979330178
C17orf80	8.5459454	8.546504645
FBXO34	8.58720029	8.935487858
USP47	10.35039184	10.22372951
SLC35A5	9.257914125	8.895165288
FKBP14	9.143844053	9.024828743
MOCOS	8.248470925	8.903555645
NOL8	9.152118755	9.72611047
CCDC40	3.117865398	3.195847403
PTCD3	9.552585138	10.33629015
CDCA4	8.91262539	9.44262826
TRMT12	7.21104482	5.918674743
PLEKHB2	10.13520686	10.59220794
VPS37C	8.047293118	8.36728964
C19orf60	6.723891263	6.864652548
NRDE2	7.521317528	7.608135988
MRPL20	8.967259873	8.998884408
ATG16L1	8.319210435	8.277151583
ZWILCH	8.354719273	9.06767292
GABPB1-IT1	7.29218351	6.844112035
WIPI1	8.714923103	8.85711696
ZCWPW1	4.116715558	4.71777478
PDPR	9.949635915	9.207254625
ENOX1	5.71040616	6.518974038
TMEM248	11.24477501	11.08801821
DET1	6.690922203	6.40247982
C9orf40	6.808256153	8.283361225
RNF31	9.030342138	8.87080757
LRRC37A4P	6.438149943	6.25104741
OXR1	9.563712888	9.33308406
UACA	10.54974487	10.33409083
TMEM45A	7.472109158	6.618660213
TAPBPL	6.115535008	4.95204413
IFT57	8.851360255	8.887125923
ARGLU1	9.634361538	9.127907608
KIF26B	4.789592423	3.942962125
CXorf57	4.816627533	4.40589233
CCDC186	9.134597558	8.71867268
SLC38A4	4.9721231	6.715420003
MED9	7.125440333	7.255976513
TMEM51	6.114629838	6.7761963
WDYHV1	7.591980908	7.772805625
GPATCH1	6.95965031	7.539006995
SAMD4B	9.903351955	9.935930698
EBLN2	3.101282413	2.844638415
WDR70	8.590285998	8.42333968
ATP5SL	8.861283168	9.48232401
ATG2B	9.42691813	9.141407738
RALGPS2	10.14674106	10.01778025
GPATCH2	8.638366065	8.014062595
SLFN12	7.645782718	7.616762768
BSDC1	9.24036555	8.84279273
AGGF1	9.646470743	9.504114165
MAGOHB	7.839162813	8.071423593
PLEKHJ1	7.432039075	8.128325483
WDR60	8.474772	8.922622238
XKR8	6.94901161	7.408070373
ARHGAP17	9.621544743	9.673434823
TMEM39B	7.960883508	7.910737348
PRPF38B	9.9875457	9.988399018
FANCL	7.13480145	6.798228043
AKIRIN2	9.552897768	9.341193283
CEP192	8.939564148	8.878698863
HEATR1	10.95381882	10.58561034
TRIM68	7.692102935	7.07352841
ANO10	9.229409623	9.246247383
RBM28	8.018505725	8.798936133
LARP1B	8.781750523	8.824752405
SRBD1	8.150126875	8.676761253
WRAP53	6.771337448	7.71366114
FIGN	7.649694048	7.680724288
ANKZF1	8.297311028	8.32745235
ELP3	9.08379426	9.185274788
HAUS2	8.725270553	8.99867964
CDCA8	8.216138293	9.534423725
LRRC8D	8.833001363	9.183195203
THAP1	7.96637044	7.897355743
ZDHHC4	8.08190793	8.925692055
RBM23	9.473512495	9.285889028
UBR7	9.490448858	9.686920358
MTPAP	8.424502905	9.057896043
C19orf73	2.23648705	2.72856364
TMEM38B	7.770495668	8.800773095
DALRD3	7.802917968	7.431078583
SDAD1	10.14069023	10.55429463
MSTO1	8.318919383	8.797403458
ARMC1	9.177953625	9.239336155
DARS2	9.218527468	9.613181388
RFWD3	9.592484628	9.854342065
ARHGEF10L	8.108164048	7.58338971
TMEM33	10.14523308	10.65460607
PNPO	8.533377013	8.831267145
SHQ1	7.991139563	8.2971073
CEP55	9.233029535	10.61248607
CENPQ	6.917600503	7.958060455
MSL2	8.998770663	8.772777593
MRPS18A	8.239610023	8.743604723
PRMT6	8.136268663	8.23029996
TBCCD1	7.147039065	7.24081777
DNAAF2	7.61306153	7.930097605
MRPS10	9.72774377	10.9285616
INTS10	9.030522283	9.452756148
KLHL11	7.866515898	7.981045643
SEC61A2	6.394560003	6.454510543
RMDN3	8.6303824	8.657770895
MRM3	7.33390047	7.75873028
FAIM	7.623955995	7.473288775
LINS1	6.318833015	6.075903743
SMG8	8.458602395	8.567999673
RNF220	9.417422123	9.496767878
RIF1	10.11975884	10.41544421
DZANK1	4.12729425	3.6985201
SLC25A36	9.958708985	9.713283405
VPS13D	8.908390243	8.48526936
RIC8B	7.995298318	8.27281134
NADSYN1	8.58829608	8.504197628
DNAJC17	6.699782843	6.495557405
PBRM1	10.56408764	10.64989991
KIAA1551	9.248595438	9.428739133
RPRD1A	10.00424916	10.13608502
APPL2	9.920667845	9.096191303
FAM86C1	6.38830912	6.930189755
MAP1S	8.810197558	9.09334097
GOLPH3L	9.6993088	9.238059943
ZNF532	9.263964098	8.68590957
SBNO1	10.12839744	10.54963926
ARL8B	10.50570581	10.6736963
DCUN1D2	7.62820141	7.122389515
SETD5	10.69552802	10.68394358
ATAD3A	8.52941992	9.153821293
BBS7	8.515740218	8.506711525
RCBTB1	8.581682785	8.622422228
P3H2	6.90351398	9.355608203
FANCI	8.82072261	9.20159996
C11orf57	9.091382348	9.210457698
EXD2	8.617929545	8.24056452
TMEM57	9.617541313	9.41257376
LRRC20	7.16794097	7.570691333
TRIM62	7.258719223	6.349120138
ETNK2	8.441837188	8.13923768
RAVER2	7.957568823	7.535792265
NAT10	9.995503628	10.60934685
LRRC1	7.40621055	7.416706668
PNMA8A	8.155386223	8.397756808
PANK4	8.08560588	8.012246345
USP40	9.376416525	9.55920443
MOB1A	11.61918861	11.34119906
SMU1	10.49907865	10.56139269
UBA6	9.962395853	10.29119883
SLC38A7	8.123681713	8.210555618
OGFOD1	9.543426545	9.618951043
STEAP3	11.25494566	10.68732974
KIRREL	11.71559073	11.03636512
SLC47A1	3.173244475	2.989746093
UQCC1	9.491284578	9.772243083
CCDC25	9.60250362	9.45526363
NEIL3	6.23544156	7.433098058
TMEM206	7.38586239	7.5404237
YY1AP1	10.38013938	10.05225347
ELP2	9.75545004	9.501857483
PCMTD2	9.760106045	9.320516668
ASXL2	10.06935508	10.13615397
TYW1	7.915091078	8.30353679
TMEM39A	9.119714535	8.844135298
WDR41	9.301626938	8.766391163
ADI1	10.62988849	10.08097484
MRGBP	8.928182123	9.366302655
TMEM143	5.9132122	5.63726726
C7orf43	7.250736923	6.99224347
TMEM19	8.741017673	8.645900933
ECHDC2	7.661183348	7.135661345
PSPC1	9.552569703	9.399474395
NUDT15	8.00196031	8.757582925
IMP3	8.608205813	8.900803443
PHF10	8.733009905	8.874116678
VPS53	9.323041023	9.68223792
PGM2	9.225890568	9.839469738
FGGY	4.716072238	3.962391903
QRSL1	8.15855634	8.069809545
ZNF654	8.965721278	8.550003083
CWF19L1	8.35611568	8.561269188
MCOLN3	3.280519603	4.150336895
UBE2W	8.94853413	8.65049895
RBM41	8.771608973	9.01042794
RHOT1	8.98060617	8.608778553
BRF2	6.354674333	6.170273538
PPP6R3	10.8217869	11.15452568
UEVLD	8.462774778	8.25552287
FBXW7	8.296662145	8.027581358
KLHL26	6.811029045	6.576595203
TBC1D19	7.75862823	5.787070963
CCDC91	8.3173367	8.569077658
RNF121	8.257339505	7.991091858
BRIX1	9.107695053	10.02989936
PI4K2B	9.29273862	9.327712283
SPTLC3	9.503054465	8.29670459
DDX19A	9.282307375	8.994094935
ZNF444	7.067231673	7.236477765
RFK	8.98340666	9.776655803
CPPED1	9.653258635	9.787350553
TMEM144	4.60529161	4.3837631
SLC29A3	6.888075123	8.205556605
RSAD1	7.836054098	7.983588303
AP5S1	7.781269533	7.442224925
TMA16	8.605411783	9.059168068
MIS18BP1	9.712075858	10.23034223
C5orf22	8.923118455	9.529243678
LARP6	8.896328995	8.705104685
ABCF3	9.074786785	9.346923278
UFSP2	8.541640875	8.527706943
AGPAT5	9.29073935	9.672499308
LIN7C	9.613426848	9.963725245
MNS1	5.15759686	5.46205945
BLOC1S4	6.976725685	6.969682865
ACER3	9.224914068	9.29954683
DRAM1	8.846714398	8.61444927
SYNJ2BP	9.54410975	9.149935188
SLC39A9	10.31888821	10.36042138
FBXL8	4.613533113	4.222332638
C19orf66	8.353638083	7.750404535
WDR33	9.8810509	9.788421213
LSG1	8.600238005	9.017896215
STRBP	7.280756463	8.348950485
SLC35C1	8.63226378	8.83653294
ZGRF1	5.992062818	6.332811083
TCP11L1	8.471019513	7.8769159
ABHD10	8.703651438	9.084945573
COPRS	8.433809015	8.842130428
LAPTM4B	10.25266475	10.47550594
HJURP	8.38445087	9.571174115
SLC22A15	7.023991348	7.593833208
TBC1D2	9.711136163	10.00779598
PI4K2A	9.51451971	9.240873913
TMEM63B	9.2861266	9.203218528
IMPACT	9.250793485	8.613968775
LGR4	9.573305863	9.762997525
PIDD1	6.668132963	6.579739688
PPP4R1L	5.93816241	5.72956582
TMCO6	7.09951117	7.58421925
LRRC59	11.55131485	12.19367922
MCM10	7.700549745	9.025186818
NCBP3	9.667893923	9.67877071
ZNF331	7.529767483	7.496484743
GPALPP1	8.418539035	8.426195488
YOD1	9.131653928	9.09662447
AP1AR	8.04780992	8.755865938
STRADB	9.14247016	9.12508995
DHRS4-AS1	8.14523278	7.21742861
CAMK2N1	10.68316533	9.464074393
CSGALNACT2	9.337641323	9.706465093
NDUFAF7	6.761737263	6.492255148
PARL	8.897960993	9.502390115
ETNK1	9.198220038	8.599697805
CHST12	7.9894835	7.663403733
HES6	4.237185083	4.25687225
NOP10	9.617929223	9.979043293
SLC35E3	7.264760123	6.925240585
ELAC1	6.782212205	5.375310923
TRIM36	5.27458733	6.35389127
DHTKD1	8.659345375	8.737090505
FEM1A	8.636633775	8.913431653
TMEM55A	8.00583131	7.992617545
MAML3	6.69684739	5.589895863
CDCA7L	10.04159035	10.59136434
RBM38	7.154604455	7.540587685
ZNF823	5.60225932	5.664807415
ENOSF1	7.294919588	7.562061225
PLXNA3	10.43084706	9.675126545
HAUS7	6.199376285	7.369092658
ZNF821	6.002000193	4.860619128
GALNT10	12.39458549	11.29196511
CNOT11	9.467152453	9.532753918
FOXRED1	7.45066832	8.199378428
CDV3	11.18247588	11.52548013
NAGK	8.400222923	7.95701812
SUPT20H	9.672858325	9.224121455
KIF27	6.25427489	6.884717643
UBE2Q1	10.98430992	10.58680647
MED29	9.71478378	9.474318223
BMP2K	8.73910398	9.085786515
VEZT	10.131819	10.27275893
GOLGA2P5	4.744948515	4.500550548
OTUD5	9.979611638	9.84188237
ZCCHC8	8.742351025	8.87571063
RNPC3	7.310701338	7.007875818
DDX60	8.141854863	8.484654808
CDKN2AIP	8.229369555	8.108831308
FAM46A	8.447683573	7.44836466
CARMIL1	9.298131618	8.699059555
KIF21A	8.546024305	8.390550205
PPP1R9A	3.44155973	4.189295018
ANKRD10	8.304664608	7.037865765
ZNF280C	7.038858913	7.197607555
VPS50	8.321561575	8.486657128
OTUB1	9.701845025	9.80849941
FERMT1	8.191158998	8.67531838
KIF16B	8.563625653	7.287640538
PRR5	4.136174798	3.618777158
ASAP3	8.934865928	9.75550689
TASP1	6.630895845	6.311097958
STAP2	7.117550138	7.514448108
TRMT1	8.228467423	8.714399188
TTC27	8.394020125	8.786854763
THUMPD1	10.15533165	9.706944735
POMGNT1	9.80105696	9.697008938
ZDHHC7	10.28207091	10.14619603
AMBRA1	8.959261553	8.706795333
SMPD4	9.90977389	9.99797448
ZNF407	7.69691007	7.194309448
PNRC2	10.04843753	10.23562645
SLC39A4	7.622401045	7.58497643
LRRC40	8.705997533	8.717677775
G2E3	9.028872163	9.228687173
TBC1D22B	8.138650695	8.625602938
KRBOX4	7.000090803	6.89640051
DEPDC1	8.489063593	9.946253465
CHD7	7.818010758	8.199702893
SYBU	7.541464335	6.27406063
FLVCR2	7.523534475	8.775653985
BTBD2	10.4518035	9.663299728
OSGEP	7.607647965	8.252538313
LYAR	8.514090438	10.04382604
RAB20	6.389208525	7.035202993
PIGV	7.588296518	7.448850058
NHP2	9.571758103	10.01602334
